concepto,narrativa
2710003,2710003 pertenece a la terminología snomed 2710003 tiene código 2710003 2710003 es una subclase de 253045006 2710003 es de tipo Estructura_corporal 2710003 tiene sinónimo fibrolipoma (anomalía morfológica) 2710003 tiene término preferido fibrolipoma (anomalía morfológica) 2710003 es una subclase de 3898006 2710003 es una subclase de 115227001 2710003 tiene sinónimo fibroma blando 2710003 es de tipo Class 2710003 es una subclase de 134328007
159530000,159530000 tiene término preferido estructura de la vena traqueal (estructura corporal) 159530000 pertenece a la terminología snomed 159530000 es una subclase de 82121006 159530000 es de tipo Estructura_corporal 159530000 es una subclase de 360612005 159530000 tiene sinónimo estructura de la vena traqueal (estructura corporal) 159530000 tiene sinónimo estructura de la vena traqueal 159530000 tiene código 159530000 159530000 es de tipo Class 159530000 tiene sinónimo vena traqueal 159530000 es una subclase de 425207000
730945009,730945009 es de tipo Class 730945009 tiene sinónimo segmento hepático III de Couinaud [como un todo] (estructura corporal) 730945009 pertenece a la terminología snomed 730945009 tiene sinónimo segmento hepático III de Couinaud [como un todo] 730945009 es de tipo Estructura_corporal 730945009 tiene término preferido segmento hepático III de Couinaud [como un todo] (estructura corporal) 730945009 tiene código 730945009 730945009 es una subclase de 277957003
1255466001,1255466001 pertenece a la terminología snomed 1255466001 tiene código 1255466001 1255466001 es de tipo Class 1255466001 es una subclase de 1255465002 1255466001 tiene sinónimo vaso sanguíneo de brazo [como un todo] (estructura corporal) 1255466001 tiene sinónimo vaso sanguíneo de brazo [como un todo] 1255466001 es de tipo Estructura_corporal 1255466001 tiene término preferido vaso sanguíneo de brazo [como un todo] (estructura corporal)
182392001,182392001 pertenece a la terminología snomed 182392001 tiene término preferido ligamento de la articulación del codo [como un todo] (estructura corporal) 182392001 tiene sinónimo ligamento de la articulación del codo [como un todo] 182392001 tiene sinónimo ligamento de la articulación del codo [como un todo] (estructura corporal) 182392001 es de tipo Class 182392001 es una subclase de 87218006 182392001 tiene sinónimo ligamento de la articulación del codo 182392001 tiene código 182392001 182392001 es de tipo Estructura_corporal
272801004,272801004 es una subclase de 272778000 272801004 tiene término preferido ST22 (estructura corporal) 272801004 es de tipo Class 272801004 tiene código 272801004 272801004 pertenece a la terminología snomed 272801004 es de tipo Estructura_corporal 272801004 tiene sinónimo ST22 (estructura corporal)
1240416002,1240416002 es de tipo Estructura_corporal 1240416002 tiene sinónimo hematopoyesis clonal (anomalía morfológica) 1240416002 tiene código 1240416002 1240416002 tiene término preferido hematopoyesis clonal (anomalía morfológica) 1240416002 pertenece a la terminología snomed 1240416002 es de tipo Class 1240416002 tiene sinónimo hematopoyesis clonal 1240416002 es una subclase de 1240415003
1279675002,1279675002 pertenece a la terminología snomed 1279675002 tiene sinónimo articulación de cuarto dígito de mano [como un todo] 1279675002 es de tipo Class 1279675002 tiene sinónimo articulación de cuarto dedo de mano [como un todo] 1279675002 tiene sinónimo articulación de dedo anular [como un todo] 1279675002 tiene sinónimo articulación de dedo anular [como un todo] (estructura corporal) 1279675002 tiene término preferido articulación de dedo anular [como un todo] (estructura corporal) 1279675002 es de tipo Estructura_corporal 1279675002 tiene código 1279675002 1279675002 es una subclase de 1279674003
3262009,3262009 tiene término preferido estructura del canal de la raíz del diente (estructura corporal) 3262009 tiene sinónimo estructura de conducto de raíz dental (estructura corporal) 3262009 es de tipo Class 3262009 es una subclase de 26671000 3262009 tiene código 3262009 3262009 tiene sinónimo canalis radicis dentis 3262009 es una subclase de 85077000 3262009 tiene sinónimo estructura del conducto de la raíz dental (estructura corporal) 3262009 tiene término preferido estructura de conducto de raíz dental (estructura corporal) 3262009 tiene sinónimo conducto de la raíz del diente 3262009 pertenece a la terminología snomed 3262009 tiene término preferido estructura del conducto de la raíz dental (estructura corporal) 3262009 tiene sinónimo estructura del conducto de la raíz dental 3262009 es de tipo Estructura_corporal 3262009 tiene sinónimo estructura del canal de la raíz del diente (estructura corporal) 3262009 tiene sinónimo canal de la raíz del diente 3262009 es una subclase de 91812007 3262009 tiene sinónimo conducto de raíz dental 3262009 tiene sinónimo estructura de conducto de raíz dental 3262009 tiene sinónimo estructura del canal de la raíz del diente
244718003,244718003 tiene sinónimo músculo de la cabeza [como un todo] (estructura corporal) 244718003 es de tipo Estructura_corporal 244718003 es una subclase de 22688005 244718003 tiene sinónimo músculo de la cabeza [como un todo] 244718003 tiene sinónimo músculo esquelético de la cabeza 244718003 tiene término preferido músculo de la cabeza [como un todo] (estructura corporal) 244718003 pertenece a la terminología snomed 244718003 es de tipo Class 244718003 es una subclase de 244717008 244718003 tiene código 244718003 244718003 tiene sinónimo músculo de la cabeza
181849002,181849002 es una subclase de 361773005 181849002 tiene sinónimo cuarta vértebra sacra [como un todo] 181849002 tiene código 181849002 181849002 es de tipo Class 181849002 tiene sinónimo cuarta vértebra sacra 181849002 es una subclase de 69950008 181849002 es de tipo Estructura_corporal 181849002 pertenece a la terminología snomed 181849002 tiene sinónimo cuarta vértebra sacra [como un todo] (estructura corporal) 181849002 tiene término preferido cuarta vértebra sacra [como un todo] (estructura corporal)
731453001,731453001 tiene código 731453001 731453001 pertenece a la terminología snomed 731453001 tiene sinónimo nervio safeno externo en región de tobillo [como un todo] 731453001 es de tipo Estructura_corporal 731453001 tiene sinónimo nervio safeno externo en región de tobillo [como un todo] (estructura corporal) 731453001 es una subclase de 609603003 731453001 es de tipo Class 731453001 tiene término preferido nervio safeno externo en región de tobillo [como un todo] (estructura corporal)
13686003,13686003 tiene código 13686003 13686003 pertenece a la terminología snomed 13686003 es de tipo Estructura_corporal 13686003 tiene sinónimo vena oblicua de la aurícula izquierda [como un todo] 13686003 es una subclase de 195253002 13686003 tiene sinónimo vena oblicua de la aurícula izquierda [como un todo] (estructura corporal) 13686003 tiene término preferido vena oblicua de la aurícula izquierda [como un todo] (estructura corporal) 13686003 tiene sinónimo venas oblicuas de la aurícula izquierda 13686003 tiene sinónimo vena oblicua de la aurícula de Marshall 13686003 es una subclase de 71556009 13686003 es de tipo Class 13686003 tiene sinónimo vena obliqua atrii sinistri 13686003 tiene sinónimo vena oblicua de la aurícula izquierda
730421002,730421002 tiene término preferido vena subcardinal derecha [como un todo] (estructura corporal) 730421002 es de tipo Estructura_corporal 730421002 tiene sinónimo vena subcardinal derecha [como un todo] (estructura corporal) 730421002 pertenece a la terminología snomed 730421002 tiene código 730421002 730421002 es de tipo Class 730421002 es una subclase de 361452009 730421002 tiene sinónimo vena subcardinal derecha [como un todo]
69255009,69255009 tiene término preferido estructura de ganglio linfático hipogástrico (estructura corporal) 69255009 pertenece a la terminología snomed 69255009 tiene sinónimo ganglio linfático hipogástrico 69255009 tiene sinónimo nódulo linfático hipogástrico 69255009 es de tipo Estructura_corporal 69255009 tiene código 69255009 69255009 tiene sinónimo estructura de ganglio linfático hipogástrico (estructura corporal) 69255009 tiene sinónimo estructura de ganglio linfático hipogástrico 69255009 es una subclase de 54268001 69255009 es de tipo Class
362097008,362097008 tiene sinónimo borde de la lengua 362097008 tiene sinónimo borde de la lengua [como un todo] 362097008 es de tipo Class 362097008 es una subclase de 24649007 362097008 tiene código 362097008 362097008 tiene término preferido borde de la lengua [como un todo] (estructura corporal) 362097008 es de tipo Estructura_corporal 362097008 pertenece a la terminología snomed 362097008 tiene sinónimo borde de la lengua [como un todo] (estructura corporal)
303144004,303144004 tiene término preferido división primaria dorsal del nervio lumbar [como un todo] (estructura corporal) 303144004 tiene término preferido rama posterior de nervio raquídeo lumbar [como un todo] (estructura corporal) 303144004 tiene sinónimo división primaria dorsal del nervio lumbar [como un todo] 303144004 tiene sinónimo rama posterior de nervio raquídeo lumbar [como un todo] 303144004 es una subclase de 279566002 303144004 tiene sinónimo división primaria dorsal del nervio lumbar [como un todo] (estructura corporal) 303144004 es de tipo Estructura_corporal 303144004 tiene sinónimo rama posterior de nervio raquídeo lumbar [como un todo] (estructura corporal) 303144004 tiene código 303144004 303144004 es una subclase de 87432006 303144004 tiene sinónimo división primaria dorsal del nervio lumbar 303144004 pertenece a la terminología snomed 303144004 tiene sinónimo división primaria dorsal de nervio espinal lumbar [como un todo] 303144004 es de tipo Class
159697007,159697007 es una subclase de 42118008 159697007 tiene sinónimo rama faríngea de la arteria tiroidea inferior [como un todo] (estructura corporal) 159697007 tiene sinónimo rama faríngea de la arteria tiroidea inferior 159697007 pertenece a la terminología snomed 159697007 es una subclase de 362877004 159697007 es de tipo Estructura_corporal 159697007 tiene código 159697007 159697007 tiene término preferido rama faríngea de la arteria tiroidea inferior [como un todo] (estructura corporal) 159697007 es de tipo Class 159697007 tiene sinónimo rama faríngea de la arteria tiroidea inferior [como un todo]
726037002,726037002 es una subclase de 6335009 726037002 tiene código 726037002 726037002 es de tipo Class 726037002 tiene sinónimo folículo linfático del estómago [como un todo] (estructura corporal) 726037002 tiene sinónimo folículo linfático del estómago [como un todo] 726037002 tiene término preferido folículo linfático del estómago [como un todo] (estructura corporal) 726037002 pertenece a la terminología snomed 726037002 es de tipo Estructura_corporal
280872007,280872007 tiene término preferido capa interna del epitelio ciliar (estructura corporal) 280872007 tiene sinónimo estructura de capa interna del epitelio ciliar (estructura corporal) 280872007 pertenece a la terminología snomed 280872007 es de tipo Class 280872007 tiene sinónimo capa interna del epitelio ciliar 280872007 es una subclase de 314856004 280872007 tiene sinónimo estructura de capa interna del epitelio ciliar 280872007 tiene término preferido estructura de capa interna del epitelio ciliar (estructura corporal) 280872007 tiene código 280872007 280872007 es de tipo Estructura_corporal 280872007 tiene sinónimo capa interna del epitelio ciliar (estructura corporal)
450430009,450430009 es una subclase de 33840008 450430009 es de tipo Class 450430009 tiene término preferido estructura de pericráneo (estructura corporal) 450430009 tiene sinónimo estructura de pericráneo 450430009 tiene código 450430009 450430009 pertenece a la terminología snomed 450430009 es de tipo Estructura_corporal 450430009 tiene sinónimo estructura de pericráneo (estructura corporal) 450430009 es una subclase de 128425006 450430009 es una subclase de 10927008
78389002,78389002 pertenece a la terminología snomed 78389002 es una subclase de 86153000 78389002 tiene término preferido estructura de la espina de la hélice de la oreja (estructura corporal) 78389002 es de tipo Estructura_corporal 78389002 tiene código 78389002 78389002 tiene sinónimo estructura de la espina de la hélice de la oreja 78389002 es una subclase de 11691007 78389002 tiene sinónimo apófisis de la hélice de la oreja 78389002 tiene sinónimo estructura de la espina de la hélice de la oreja (estructura corporal) 78389002 es de tipo Class 78389002 tiene sinónimo espina de la hélice de la oreja
91746003,91746003 tiene sinónimo ambos ventrículos 91746003 es de tipo Class 91746003 es una subclase de 420864000 91746003 tiene sinónimo ambos ventrículos del corazón (estructura corporal) 91746003 es una subclase de 40768004 91746003 es una subclase de 51872008 91746003 es de tipo Estructura_corporal 91746003 tiene término preferido ambos ventrículos del corazón (estructura corporal) 91746003 es una subclase de 21814001 91746003 tiene sinónimo ambos ventrículos del corazón 91746003 tiene código 91746003 91746003 pertenece a la terminología snomed
117138009,117138009 tiene código 117138009 117138009 es de tipo Estructura_corporal 117138009 tiene sinónimo estructura del sexto espacio intercostal 117138009 tiene sinónimo sexto espacio intercostal 117138009 pertenece a la terminología snomed 117138009 es de tipo Class 117138009 tiene sinónimo estructura del sexto espacio intercostal (estructura corporal) 117138009 tiene término preferido estructura del sexto espacio intercostal (estructura corporal) 117138009 es una subclase de 47495005
361806005,361806005 es de tipo Estructura_corporal 361806005 tiene sinónimo falange de quinto dedo del pie [como un todo] 361806005 tiene sinónimo falange de quinto dedo del pie [como un todo] (estructura corporal) 361806005 tiene término preferido falange de segundo a quinto dedos del pie [como un todo] (estructura corporal) 361806005 tiene sinónimo falange de segundo a quinto dedos del pie [como un todo] 361806005 tiene sinónimo falange del quinto dedo del pie [como un todo] (estructura corporal) 361806005 tiene código 361806005 361806005 tiene término preferido falange de quinto dedo del pie [como un todo] (estructura corporal) 361806005 tiene término preferido falange del quinto dedo del pie [como un todo] (estructura corporal) 361806005 es una subclase de 731536006 361806005 es de tipo Class 361806005 pertenece a la terminología snomed 361806005 es una subclase de 86618006 361806005 tiene sinónimo falange del quinto dedo del pie [como un todo] 361806005 tiene sinónimo falange de segundo a quinto dedos del pie [como un todo] (estructura corporal) 361806005 tiene sinónimo falange del quinto dedo del pie
87554006,87554006 es de tipo Estructura_corporal 87554006 tiene sinónimo cuerpo de Lafora (anomalía morfológica) 87554006 tiene sinónimo cuerpo de Lafora 87554006 tiene código 87554006 87554006 es una subclase de 116023004 87554006 tiene término preferido cuerpo de Lafora (anomalía morfológica) 87554006 es de tipo Class 87554006 pertenece a la terminología snomed
782515007,782515007 es de tipo Class 782515007 es una subclase de 409774005 782515007 tiene sinónimo catarro (anomalía morfológica) 782515007 es una subclase de 63129006 782515007 tiene término preferido catarro (anomalía morfológica) 782515007 tiene código 782515007 782515007 es de tipo Estructura_corporal 782515007 pertenece a la terminología snomed 782515007 tiene sinónimo secreción catarral
1259953000,1259953000 tiene código 1259953000 1259953000 tiene sinónimo cavidad de ventrículo cardíaco izquierdo [como un todo] 1259953000 pertenece a la terminología snomed 1259953000 tiene sinónimo cavidad de ventrículo izquierdo de corazón [como un todo] 1259953000 es de tipo Estructura_corporal 1259953000 tiene sinónimo cavidad de ventrículo izquierdo de corazón [como un todo] (estructura corporal) 1259953000 es una subclase de 1259956008 1259953000 es una subclase de 1259963008 1259953000 tiene término preferido cavidad de ventrículo izquierdo de corazón [como un todo] (estructura corporal) 1259953000 es de tipo Class
46573002,"46573002 es una subclase de 41796003 46573002 tiene código 46573002 46573002 es de tipo Estructura_corporal 46573002 pertenece a la terminología snomed 46573002 tiene sinónimo anastomosis, lateroterminal 46573002 es una subclase de 43526002 46573002 tiene término preferido anastomosis, lateroterminal (anomalía morfológica) 46573002 es de tipo Class 46573002 tiene sinónimo anastomosis, lateroterminal (anomalía morfológica)"
61990008,61990008 tiene sinónimo unión amelodentinaria 61990008 tiene término preferido estructura de unión amelodentinaria (estructura corporal) 61990008 tiene sinónimo estructura de unión amelodentinaria (estructura corporal) 61990008 es de tipo Class 61990008 es una subclase de 76993005 61990008 tiene término preferido unión amelodentinaria (estructura corporal) 61990008 tiene sinónimo unión amelodentinaria (estructura corporal) 61990008 es una subclase de 91833003 61990008 tiene código 61990008 61990008 es de tipo Estructura_corporal 61990008 tiene sinónimo estructura de unión amelodentinaria 61990008 tiene sinónimo unión dentina - esmalte 61990008 es una subclase de 91838007 61990008 es una subclase de 84540008 61990008 pertenece a la terminología snomed
58583003,58583003 es una subclase de 279962006 58583003 tiene código 58583003 58583003 tiene término preferido estructura de la porción anterior del aspecto diafragmático del hígado (estructura corporal) 58583003 tiene sinónimo estructura de la porción anterior de la cara diafragmática del hígado 58583003 tiene sinónimo porción anterior de la cara diafragmática del hígado 58583003 es de tipo Estructura_corporal 58583003 tiene sinónimo estructura de la porción anterior de la cara diafragmática del hígado (estructura corporal) 58583003 pertenece a la terminología snomed 58583003 tiene término preferido estructura de la porción anterior de la cara diafragmática del hígado (estructura corporal) 58583003 tiene sinónimo porción anterior del aspecto diafragmático del hígado 58583003 es una subclase de 45306004 58583003 tiene sinónimo estructura de la porción anterior del aspecto diafragmático del hígado (estructura corporal) 58583003 tiene sinónimo estructura de la porción anterior del aspecto diafragmático del hígado 58583003 es de tipo Class
368299005,368299005 tiene sinónimo tejido subcutáneo de la cara interna de tercer dedo de la mano [como un todo] 368299005 es de tipo Estructura_corporal 368299005 tiene sinónimo tejido subcutáneo de la cara interna de tercer dedo de la mano (como un todo) (estructura corporal) 368299005 tiene código 368299005 368299005 tiene sinónimo tejido subcutáneo de la cara interna de tercer dedo de la mano [como un todo] (estructura corporal) 368299005 tiene término preferido tejido subcutáneo de la cara interna de tercer dedo de la mano [como un todo] (estructura corporal) 368299005 tiene término preferido tejido subcutáneo de la cara interna de tercer dedo de la mano (como un todo) (estructura corporal) 368299005 es una subclase de 86596003 368299005 pertenece a la terminología snomed 368299005 es de tipo Class 368299005 tiene sinónimo tejido subcutáneo de la cara interna de tercer dedo de la mano (como un todo) 368299005 es una subclase de 368305007
125264008,"125264008 tiene código 125264008 125264008 tiene sinónimo hernia, reducción en masa (anomalía morfológica) 125264008 pertenece a la terminología snomed 125264008 es de tipo Estructura_corporal 125264008 tiene sinónimo hernia, reducción en masa 125264008 es una subclase de 414403008 125264008 es de tipo Class 125264008 tiene término preferido hernia, reducción en masa (anomalía morfológica)"
406121007,406121007 tiene término preferido estructura de región de la cabeza (estructura corporal) 406121007 tiene código 406121007 406121007 pertenece a la terminología snomed 406121007 es de tipo Class 406121007 es una subclase de 123850002 406121007 es de tipo Estructura_corporal 406121007 tiene sinónimo estructura de región de la cabeza 406121007 tiene sinónimo estructura de región de la cabeza (estructura corporal)
21754008,21754008 tiene sinónimo estructura de la apófisis estiloides del radio (estructura corporal) 21754008 es de tipo Class 21754008 tiene código 21754008 21754008 es una subclase de 75129005 21754008 tiene término preferido estructura de la apófisis estiloides del radio (estructura corporal) 21754008 tiene sinónimo proceso estiloideo del radio 21754008 tiene sinónimo apófisis estiloides del radio 21754008 es de tipo Estructura_corporal 21754008 pertenece a la terminología snomed 21754008 es una subclase de 22291000 21754008 tiene sinónimo estructura de la apófisis estiloides del radio
129158000,129158000 es de tipo Estructura_corporal 129158000 es una subclase de 27949001 129158000 tiene sinónimo articulación mediotarsiana 129158000 tiene sinónimo estructura de articulación mediotarsiana (estructura corporal) 129158000 tiene sinónimo estructura de la articulación mediotarsiana (estructura corporal) 129158000 tiene sinónimo estructura de la articulación mediotarsiana 129158000 tiene término preferido estructura de la articulación mediotarsiana (estructura corporal) 129158000 pertenece a la terminología snomed 129158000 es de tipo Class 129158000 tiene término preferido estructura de articulación mediotarsiana (estructura corporal) 129158000 tiene sinónimo estructura de articulación mediotarsiana 129158000 es una subclase de 116668006 129158000 tiene código 129158000
35707007,"35707007 es una subclase de 119536007 35707007 es de tipo Estructura_corporal 35707007 pertenece a la terminología snomed 35707007 tiene sinónimo estructura del borde costal inferior (estructura corporal) 35707007 tiene sinónimo borde inferior de la costilla, SAI 35707007 tiene sinónimo estructura del borde inferior de la costilla (estructura corporal) 35707007 tiene sinónimo estructura del borde inferior de la costilla 35707007 tiene término preferido estructura del borde inferior de la costilla (estructura corporal) 35707007 tiene sinónimo estructura del borde costal inferior 35707007 es de tipo Class 35707007 tiene término preferido estructura del borde costal inferior (estructura corporal) 35707007 tiene código 35707007 35707007 es una subclase de 360945007 35707007 tiene sinónimo borde inferior de la costilla"
787941004,787941004 es de tipo Estructura_corporal 787941004 es una subclase de 1251586009 787941004 tiene sinónimo neoplasia mieloide y/o linfoide con PCM1-JAK2 787941004 tiene sinónimo neoplasia mieloide-linfoide con rearreglo de JAK2 (anomalía morfológica) 787941004 es una subclase de 414644002 787941004 tiene sinónimo neoplasia mieloide y/o linfoide con cinasa 2 activada por 1-janus del material pericentriolar (anomalía morfológica) 787941004 tiene término preferido neoplasia mieloide y/o linfoide con cinasa 2 activada por 1-janus del material pericentriolar (anomalía morfológica) 787941004 es de tipo Class 787941004 tiene término preferido neoplasia mieloide-linfoide con rearreglo de JAK2 (anomalía morfológica) 787941004 tiene código 787941004 787941004 pertenece a la terminología snomed 787941004 tiene sinónimo neoplasia mieloide y/o linfoide con cinasa 2 activada por 1-janus del material pericentriolar 787941004 tiene sinónimo neoplasia mieloide-linfoide con rearreglo de JAK2
361882009,361882009 tiene sinónimo articulación interfalángica distal del cuarto dedo del pie 361882009 tiene sinónimo articulación interfalángica distal del cuarto dedo del pie [como un todo] (estructura corporal) 361882009 tiene sinónimo articulación interfalángica distal del cuarto dedo del pie [como un todo] 361882009 es de tipo Estructura_corporal 361882009 tiene código 361882009 361882009 pertenece a la terminología snomed 361882009 tiene término preferido articulación interfalángica distal del cuarto dedo del pie [como un todo] (estructura corporal) 361882009 es una subclase de 371205001 361882009 es de tipo Class
731518006,731518006 tiene sinónimo parte interarticular de vértebra [como un todo] 731518006 es de tipo Class 731518006 es una subclase de 705098005 731518006 pertenece a la terminología snomed 731518006 tiene sinónimo parte interarticular de vértebra [como un todo] (estructura corporal) 731518006 tiene término preferido parte interarticular de vértebra [como un todo] (estructura corporal) 731518006 es de tipo Estructura_corporal 731518006 tiene código 731518006
731955004,731955004 es de tipo Estructura_corporal 731955004 tiene término preferido piel de muñeca y mano [como un todo] (estructura corporal) 731955004 tiene sinónimo piel de muñeca y mano [como un todo] 731955004 tiene código 731955004 731955004 es de tipo Class 731955004 tiene sinónimo piel de muñeca y mano [como un todo] (estructura corporal) 731955004 es una subclase de 699940008 731955004 pertenece a la terminología snomed
117436000,117436000 es una subclase de 56972008 117436000 tiene término preferido linfocito CD117+ (célula) 117436000 pertenece a la terminología snomed 117436000 tiene sinónimo linfocito positivo para antígeno CD117 117436000 es de tipo Estructura_corporal 117436000 tiene sinónimo linfocito CD117+ 117436000 tiene sinónimo linfocito CD117+ (célula) 117436000 tiene código 117436000 117436000 tiene término preferido linfocito positivo para antígeno CD117 (célula) 117436000 es de tipo Class 117436000 tiene sinónimo linfocito positivo para antígeno CD117 (célula)
303963002,303963002 tiene término preferido vena vertebral anterior [como un todo] (estructura corporal) 303963002 es una subclase de 276141007 303963002 es una subclase de 46584009 303963002 es de tipo Class 303963002 tiene sinónimo vena vertebral anterior [como un todo] (estructura corporal) 303963002 tiene sinónimo vena vertebral anterior 303963002 tiene código 303963002 303963002 pertenece a la terminología snomed 303963002 es de tipo Estructura_corporal 303963002 tiene sinónimo vena vertebral anterior [como un todo]
729707000,729707000 es de tipo Estructura_corporal 729707000 tiene código 729707000 729707000 pertenece a la terminología snomed 729707000 tiene sinónimo extensor de la articulación atloaxoidea [como un todo] (estructura corporal) 729707000 es una subclase de 304004000 729707000 tiene término preferido extensor de la articulación atloaxoidea [como un todo] (estructura corporal) 729707000 es de tipo Class 729707000 tiene sinónimo extensor de la articulación atloaxoidea [como un todo]
1268747000,1268747000 tiene término preferido placa epifisaria de peroné proximal [como un todo] (estructura corporal) 1268747000 es una subclase de 1268745008 1268747000 tiene sinónimo placa epifisaria de peroné proximal [como un todo] (estructura corporal) 1268747000 es de tipo Estructura_corporal 1268747000 pertenece a la terminología snomed 1268747000 tiene sinónimo placa de crecimiento de peroné proximal [como un todo] 1268747000 es de tipo Class 1268747000 tiene sinónimo placa epifisaria de peroné proximal [como un todo] 1268747000 tiene código 1268747000
83697007,83697007 tiene sinónimo borde inferior de la tercera costilla [como un todo] 83697007 tiene sinónimo borde inferior de la tercera costilla 83697007 tiene sinónimo borde inferior de la tercera costilla [como un todo] (estructura corporal) 83697007 tiene sinónimo borde ventral de la tercera costilla 83697007 es de tipo Class 83697007 tiene código 83697007 83697007 pertenece a la terminología snomed 83697007 es una subclase de 368005001 83697007 es de tipo Estructura_corporal 83697007 es una subclase de 368008004 83697007 tiene término preferido borde inferior de la tercera costilla [como un todo] (estructura corporal)
55918008,55918008 tiene código 55918008 55918008 es una subclase de 404798000 55918008 es de tipo Class 55918008 pertenece a la terminología snomed 55918008 es una subclase de 52501007 55918008 es de tipo Estructura_corporal 55918008 tiene sinónimo monocito (célula) 55918008 tiene término preferido monocito (célula)
112664006,112664006 es una subclase de 56246009 112664006 es de tipo Class 112664006 tiene término preferido hipertrofia unilateral (anomalía morfológica) 112664006 tiene código 112664006 112664006 es de tipo Estructura_corporal 112664006 pertenece a la terminología snomed
788701004,788701004 tiene sinónimo estructura de nervio espinal D11 propiamente dicho 788701004 tiene código 788701004 788701004 es una subclase de 788605000 788701004 es de tipo Class 788701004 es una subclase de 263002 788701004 tiene sinónimo estructura de nervio espinal D11 propiamente dicho (estructura corporal) 788701004 tiene término preferido estructura de nervio espinal D11 propiamente dicho (estructura corporal) 788701004 pertenece a la terminología snomed 788701004 es de tipo Estructura_corporal
280737002,280737002 tiene término preferido cuerpo de vértebra dorsal [como un todo] (estructura corporal) 280737002 es de tipo Class 280737002 tiene sinónimo cuerpo de vértebra dorsal [como un todo] (estructura corporal) 280737002 tiene sinónimo cuerpo de vértebra dorsal [como un todo] 280737002 tiene sinónimo cuerpo de vértebra dorsal 280737002 es de tipo Estructura_corporal 280737002 es una subclase de 26849007 280737002 tiene código 280737002 280737002 pertenece a la terminología snomed
110408007,"110408007 pertenece a la terminología snomed 110408007 tiene código 110408007 110408007 es de tipo Class 110408007 tiene sinónimo anomalía vascular congénita, tipo macular (anomalía morfológica) 110408007 es de tipo Estructura_corporal 110408007 es una subclase de 399928000 110408007 tiene término preferido anomalía vascular congénita, tipo macular (anomalía morfológica) 110408007 tiene sinónimo anomalía vascular congénita, tipo macular"
9348007,9348007 tiene término preferido estructura de la piel de la cara medial del dedo medio (estructura corporal) 9348007 es una subclase de 61592007 9348007 tiene sinónimo estructura de la piel de la cara medial del dedo medio 9348007 es de tipo Estructura_corporal 9348007 es una subclase de 54989002 9348007 pertenece a la terminología snomed 9348007 tiene código 9348007 9348007 tiene sinónimo piel de la cara medial del dedo medio 9348007 tiene sinónimo estructura de la piel de la cara medial del dedo medio (estructura corporal) 9348007 es de tipo Class 9348007 es una subclase de 361029001
312546006,312546006 pertenece a la terminología snomed 312546006 es de tipo Estructura_corporal 312546006 tiene código 312546006 312546006 tiene término preferido eje celíaco y sus ramas (estructura corporal) 312546006 es de tipo Class 312546006 es una subclase de 312548007
728597004,728597004 es de tipo Estructura_corporal 728597004 tiene sinónimo diáfisis de falange distal de dedo medio [como un todo] (estructura corporal) 728597004 pertenece a la terminología snomed 728597004 es una subclase de 263450007 728597004 es de tipo Class 728597004 tiene sinónimo diáfisis de falange distal de dedo medio [como un todo] 728597004 tiene código 728597004 728597004 tiene término preferido diáfisis de falange distal de dedo medio [como un todo] (estructura corporal)
245409005,245409005 es de tipo Estructura_corporal 245409005 tiene sinónimo estructura de unión faringoesofágica 245409005 tiene sinónimo estructura de unión faringoesofágica (estructura corporal) 245409005 tiene código 245409005 245409005 es una subclase de 245408002 245409005 es de tipo Class 245409005 tiene sinónimo unión faringoesofágica 245409005 tiene sinónimo unión faringoesofágica (estructura corporal) 245409005 tiene término preferido unión faringoesofágica (estructura corporal) 245409005 tiene término preferido estructura de unión faringoesofágica (estructura corporal) 245409005 pertenece a la terminología snomed
36565008,36565008 tiene sinónimo estructura de la célula beta de los islotes pancreáticos (estructura corporal) 36565008 es de tipo Class 36565008 tiene término preferido estructura de la célula beta de los islotes pancreáticos (estructura corporal) 36565008 tiene sinónimo célula beta de los islotes pancreáticos 36565008 pertenece a la terminología snomed 36565008 es de tipo Estructura_corporal 36565008 tiene sinónimo estructura de la célula beta de los islotes pancreáticos (estructura celular) 36565008 tiene código 36565008 36565008 tiene término preferido estructura de la célula beta de los islotes pancreáticos (estructura celular) 36565008 tiene sinónimo estructura de la célula beta de los islotes pancreáticos 36565008 es una subclase de 54762004 36565008 es una subclase de 360555004
2666009,2666009 tiene término preferido estructura del músculo complejo mayor (estructura corporal) 2666009 tiene sinónimo estructura del músculo complejo mayor 2666009 tiene código 2666009 2666009 pertenece a la terminología snomed 2666009 tiene sinónimo músculo complejo mayor 2666009 es una subclase de 81727001 2666009 es una subclase de 304004000 2666009 es de tipo Class 2666009 es una subclase de 56323009 2666009 tiene sinónimo estructura del músculo complejo mayor (estructura corporal) 2666009 es de tipo Estructura_corporal 2666009 es una subclase de 304000009
714758001,714758001 pertenece a la terminología snomed 714758001 es de tipo Class 714758001 tiene código 714758001 714758001 tiene sinónimo vena perforante medial [como un todo] 714758001 tiene sinónimo vena perforante interna [como un todo] 714758001 tiene sinónimo vena perforante interna [como un todo] (estructura corporal) 714758001 es de tipo Estructura_corporal 714758001 es una subclase de 714753005 714758001 tiene término preferido vena perforante interna [como un todo] (estructura corporal) 714758001 es una subclase de 714757006
